Observation ID,Location ID,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source Of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,EA_Lab Batch ID,EA_Observation Composite Stat,EA_Upload File Name
,0500461,Specific Conductivity-Field (elec. cond.),2016-03-22T09:15:00-08:00,2016-03-28T00:00:00-08:00,1,metre,FIELD_RESULT,399.8,µS/cm,,,,Preliminary,Ungraded,Water - Fresh,,,Grab,,Field sampling,,,FLD;Field sampling;EMS Migration,,,2,,,2016-03-23T00:00:00-08:00,,,ALS,1,,,,,L1748152,,edt-water-november-26-2024v2-copy.xlsx
,0500461,Dissolved Oxygen-Field (fl. conc.),2016-03-22T09:15:00-08:00,2016-03-28T00:00:00-08:00,1,metre,FIELD_RESULT,12.28,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,,Grab,,DO Meter,,,XM01;DO Meter;EMS Migration,,,0.01,,,2016-03-23T00:00:00-08:00,,Dissolved,ALS,2,,,Replicate,,L1748152,,edt-water-november-26-2024v2-copy.xlsx
,E223304,Temperature-Field (temp.),2016-08-17T12:00:00-08:00,2016-08-30T00:00:00-08:00,1,metre,FIELD_RESULT,20.5,degC,,,,Preliminary,Ungraded,Water - Fresh,,,Grab,,Field sampling,,,FLD;Field sampling;EMS Migration,,,-50,,,2016-08-18T00:00:00-08:00,,,ALS,3,,,,,L1815917,,edt-water-november-26-2024v2-copy.xlsx
,E207907,Hardness (Dissolved) (as CaCO3) (fl. conc.),2019-09-11T13:00:00-08:00,2019-11-04T00:00:00-08:00,18,metre,LAB,98.2,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3468344,Grab,,,,Major Ions,XCAL;Calculation (mg/L);EMS Migration,,,0.5,,,2019-09-11T17:05:00-08:00,,Dissolved,ALS,2,,,,,L2345708,,edt-water-november-26-2024v2-copy.xlsx
,E207907,Phosphorus Ort.Dis-P (fl. conc.),2019-09-11T13:00:00-08:00,2019-09-13T00:00:00-08:00,1,metre,LAB,0.001,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3468345,Grab,,,,Nutrients,1380;Auto.Ascorbic Acid;EMS Migration,NOT_DETECTED,,0.001,,,2019-09-11T17:05:00-08:00,,,ALS,1,,,,,L2345708,,edt-water-november-26-2024v2-copy.xlsx
,0400489,Sodium Total (fl. conc.),2017-05-09T00:00:00-08:00,2017-05-17T00:00:00-08:00,14.5,metre,LAB,3.09,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3128977,Grab,,,,Metals - Total,"X561;Total metals: FA, HNO3, HR-ICPMS (No Prep)Prep);EMS Migration",,,0.01,,,2017-05-10T00:00:00-08:00,,Total,ALS,2,,,,,L1924234,,edt-water-november-26-2024v2-copy.xlsx
,0500846,Phosphorus Ort.Dis-P (fl. conc.),2017-09-07T12:20:00-08:00,2017-09-08T00:00:00-08:00,1,metre,LAB,0.001,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3162123,Grab,,,,Nutrients,1380;Auto.Ascorbic Acid;EMS Migration,NOT_DETECTED,,0.001,,,2017-09-08T00:00:00-08:00,,,ALS,1,,,,,L1988100,,edt-water-november-26-2024v2-copy.xlsx
,0500846,Sulfate Dissolved (fl. conc.),2017-09-07T12:20:00-08:00,2017-09-09T00:00:00-08:00,1,metre,LAB,27.8,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3162123,Grab,,,,Major Ions,X044;Ion Chromatography;EMS Migration,,,0.3,,,2017-09-08T00:00:00-08:00,,Dissolved,ALS,1,,,,,L1988100,,edt-water-november-26-2024v2-copy.xlsx
,0500846,Phosphorus Total (fl. conc.),2017-09-07T12:20:00-08:00,2017-09-12T00:00:00-08:00,1,metre,LAB,0.0049,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3162123,Grab,,,,Nutrients,X307;Persulf/H2SO4 Dig:Col'm;EMS Migration,,,0.002,,,2017-09-08T00:00:00-08:00,,Total,ALS,1,,,,,L1988100,,edt-water-november-26-2024v2-copy.xlsx
,1132490,Nitrogen - Nitrite Dissolved (NO2) (fl. conc.),2019-08-23T08:15:00-08:00,2019-08-27T00:00:00-08:00,1,metre,LAB,0.001,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3435593,Grab,,,,Nutrients,X044;Ion Chromatography;EMS Migration,NOT_DETECTED,,0.001,,,2019-08-23T15:27:00-08:00,,Dissolved,ALS,1,,,,,L2335164,,edt-water-november-26-2024v2-copy.xlsx
,1100953,Hardness Total (Total) (fl. conc.),2018-02-20T12:45:00-08:00,2019-08-27T00:00:00-08:00,8,metre,LAB,92.89444,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3220669,Grab,,,,Major Ions,CS01;System Calculation;EMS Migration,,,,,,2018-02-22T00:00:00-08:00,,Total,ALS,,,,,,,,edt-water-november-26-2024v2-copy.xlsx
,1100953,Nitrogen Ammonia Dissolved (fl. conc.),2018-02-20T12:30:00-08:00,2018-03-07T00:00:00-08:00,1,metre,LAB,0.005,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3220670,Grab,,,,Nutrients,NH3F;NH3-F-VA;EMS Migration,NOT_DETECTED,,0.005,,,2018-02-22T00:00:00-08:00,,Dissolved,ALS,1,,,,,L2059482,,edt-water-november-26-2024v2-copy.xlsx
,1100953,Iron Dissolved (fl. conc.),2018-02-20T12:30:00-08:00,2018-03-05T00:00:00-08:00,1,metre,LAB,0.0126,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3220670,Grab,,,,Metals - Dissolved,"X562;Dissolved metals: FF, FA, HNO3, HR-ICPMS;EMS Migration",,,0.001,,,2018-02-22T00:00:00-08:00,,Dissolved,ALS,1,,,,,L2059482,,edt-water-november-26-2024v2-copy.xlsx
,1100953,Lithium Total (fl. conc.),2018-02-20T12:30:00-08:00,2018-03-05T00:00:00-08:00,1,metre,LAB,0.0005,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3220670,Grab,,,,Metals - Total,"X561;Total metals: FA, HNO3, HR-ICPMS (No Prep)Prep);EMS Migration",NOT_DETECTED,,0.0005,,,2018-02-22T00:00:00-08:00,,Total,ALS,1,,,,,L2059482,,edt-water-november-26-2024v2-copy.xlsx
,0603006,Barium Total (fl. conc.),2019-04-15T10:30:00-08:00,2019-04-16T00:00:00-08:00,15,metre,LAB,0.0223,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3389350,Grab,,,,Metals - Total,"X561;Total metals: FA, HNO3, HR-ICPMS (No Prep)Prep);EMS Migration",,,0.00002,,,2019-04-16T08:40:00-08:00,,Total,ALS,2,,,,,L2258497,,edt-water-november-26-2024v2-copy.xlsx
,0603006,Nitrate(NO3) + Nitrite(NO2) Dissolved (fl. conc.),2019-04-15T10:15:00-08:00,2019-04-22T00:00:00-08:00,1,metre,LAB,0.146,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3389351,Grab,,,,Nutrients,X044;Ion Chromatography;EMS Migration,,,0.0032,,,2019-04-16T08:40:00-08:00,,Dissolved,ALS,1,,,,,L2258497,,edt-water-november-26-2024v2-copy.xlsx
,0603006,Beryllium Total (fl. conc.),2019-04-15T10:15:00-08:00,2019-04-16T00:00:00-08:00,1,metre,LAB,0.00001,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3389351,Grab,,,,Metals - Total,"X561;Total metals: FA, HNO3, HR-ICPMS (No Prep)Prep);EMS Migration",NOT_DETECTED,,0.00001,,,2019-04-16T08:40:00-08:00,,Total,ALS,1,,,,,L2258497,,edt-water-november-26-2024v2-copy.xlsx
,E105973,Calcium Total (fl. conc.),2017-08-30T14:00:00-08:00,2017-09-13T00:00:00-08:00,1,metre,LAB,12,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3162678,Grab,,,,Metals - Total,"F082;Aliquot,HNO3/HCL dig,ICPMS;EMS Migration",,,0.05,,,2017-09-01T00:00:00-08:00,,Total,ALS,1,,,,,L1985271,,edt-water-november-26-2024v2-copy.xlsx
,0200434,Aluminum Dissolved (fl. conc.),2018-05-16T13:45:00-08:00,2018-05-29T00:00:00-08:00,1,metre,LAB,0.00281,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3252828,Grab,,,,Metals - Dissolved,"X562;Dissolved metals: FF, FA, HNO3, HR-ICPMS;EMS Migration",,,0.0002,,,2018-05-17T10:40:00-08:00,,Dissolved,ALS,1,,,,,L2096495,,edt-water-november-26-2024v2-copy.xlsx
,0200434,Specific Conductivity-Field (elec. cond.),2018-05-16T13:45:00-08:00,2018-05-23T00:00:00-08:00,1,metre,FIELD_RESULT,320.3,µS/cm,,,,Preliminary,Ungraded,Water - Fresh,,,Grab,,Meter-in situ,,,XM00;Meter-in situ;EMS Migration,,,2,,,2018-05-17T10:40:00-08:00,,,ALS,1,,,,,L2096495,,edt-water-november-26-2024v2-copy.xlsx
,0200434,Yttrium Dissolved (fl. conc.),2018-05-16T13:45:00-08:00,2018-05-29T00:00:00-08:00,1,metre,LAB,0.0000054,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3252828,Grab,,,,Metals - Dissolved,"X562;Dissolved metals: FF, FA, HNO3, HR-ICPMS;EMS Migration",,,0.000005,,,2018-05-17T10:40:00-08:00,,Dissolved,ALS,1,,,,,L2096495,,edt-water-november-26-2024v2-copy.xlsx
,E224945,Calcium Total (fl. conc.),2017-05-31T12:25:00-08:00,2017-06-09T00:00:00-08:00,1,metre,LAB,9.79,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3133764,Grab,,,,Metals - Total,"X561;Total metals: FA, HNO3, HR-ICPMS (No Prep)Prep);EMS Migration",,,0.01,,,2017-06-05T00:00:00-08:00,,Total,ALS,3,,,,,L1936721,,edt-water-november-26-2024v2-copy.xlsx
,0500118,Silicon Total (fl. conc.),2020-03-17T11:15:00-08:00,2020-03-20T00:00:00-08:00,1,metre,LAB,3.58,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3523130,Grab,,,,Metals - Total,METN;MET-T-NP-CCMS-VA;EMS Migration,,,0.05,,,2020-03-18T08:25:00-08:00,,Total,ALS,1,,,,,L2429256,,edt-water-november-26-2024v2-copy.xlsx
,E303250,Tin Total (fl. conc.),2022-05-11T12:00:00-08:00,2022-05-16T00:00:00-08:00,15,metre,LAB,0.00005,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3901111,Grab,,,,Metals - Total,METN;MET-T-NP-CCMS-VA;EMS Migration,NOT_DETECTED,,0.00005,,,2022-05-11T21:30:00-08:00,,Total,ALS,002,,,,,VA22B0306,,edt-water-november-26-2024v2-copy.xlsx
,E303250,Uranium Total (fl. conc.),2022-05-11T12:00:00-08:00,2022-05-16T00:00:00-08:00,15,metre,LAB,0.00151,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3901111,Grab,,,,Metals - Total,METN;MET-T-NP-CCMS-VA;EMS Migration,,,0.000002,,,2022-05-11T21:30:00-08:00,,Total,ALS,002,,,,,VA22B0306,,edt-water-november-26-2024v2-copy.xlsx
,E303250,Cobalt Total (fl. conc.),2022-05-11T11:45:00-08:00,2022-05-16T00:00:00-08:00,1,metre,LAB,0.0000186,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3901112,Grab,,,,Metals - Total,METN;MET-T-NP-CCMS-VA;EMS Migration,,,0.000005,,,2022-05-11T21:30:00-08:00,,Total,ALS,001,,,,,VA22B0306,,edt-water-november-26-2024v2-copy.xlsx
,E303250,Lithium Total (fl. conc.),2022-05-11T11:45:00-08:00,2022-05-16T00:00:00-08:00,1,metre,LAB,0.00298,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3901112,Grab,,,,Metals - Total,METN;MET-T-NP-CCMS-VA;EMS Migration,,,0.0005,,,2022-05-11T21:30:00-08:00,,Total,ALS,001,,,,,VA22B0306,,edt-water-november-26-2024v2-copy.xlsx
,E303250,Phosphorus Ort.Dis-P (fl. conc.),2022-05-11T11:45:00-08:00,2022-05-16T00:00:00-08:00,1,metre,LAB,0.001,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3901112,Grab,,,,Nutrients,1420;Auto. Ascorbic - L Level;EMS Migration,NOT_DETECTED,,0.001,,,2022-05-11T21:30:00-08:00,,,ALS,001,,,,,VA22B0306,,edt-water-november-26-2024v2-copy.xlsx
,E316772,Lithium Total (fl. conc.),2020-06-29T12:15:00-08:00,2020-07-06T00:00:00-08:00,1,metre,LAB,0.0005,mg/L,,,,Preliminary,Ungraded,Water - Fresh,,3570163,Grab,,,,Metals - Total,METN;MET-T-NP-CCMS-VA;EMS Migration,NOT_DETECTED,,0.0005,,,2020-07-02T11:25:00-08:00,,Total,ALS,1,,,,,L2468613,,edt-water-november-26-2024v2-copy.xlsx
